,np_synthesis,Source_origin,method,Solvent_for_extract,Template_type,Capping_type,shape,Bio_component_class,amw,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,lipinskiHBA,CrippenClogP,hallKierAlpha,kappa1,NumHBA,np_size_avg__nm_,np_size_min__nm_,np_size_max__nm_,time_set__hours_,bacteria_strain_1,bacteria_strain_2,reward,fe,fe_bacteria_1,fe_bacteria_2
4074,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,28.01,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.26,0.26,4.02,3.75
4075,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.27,1.27,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.39,3.28
4076,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,1.56,0.91,2.37,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-1.06,-1.06,2.62,3.68
4077,green_synthesis using aqueous extract of Ocimum tenuiflorum leaves. 50 mmol/kg Cu(CH3COO)2*H2O,lab,MIC,water,none,none,spheroidal,mixed,79.545,1.651411411,weak,bio,0,17,1,1,-0.1213,0.319480519,2.319480519,1,45.62,45.16,45.96,11.44,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.93,0.93,6.0,5.06
4078,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,346.18,43.68,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.88,-0.88,0.45,1.33
4079,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.12,0.12,1.66,1.54
4080,Green synthesis using Spondias pinnata bark,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.61,0.61,4.41,3.81
4081,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,0.81,1.09
4082,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,51.28,279.14,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.15,0.15,0.7,0.55
4083,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,115.05,198.8,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.08,-0.08,2.57,2.65
4084,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,364.51,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.39,-0.39,0.16,0.55
4085,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,138.04,1.38,262.98,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.26,-0.26,0.81,1.07
4086,Chemical synthesis,lab,MIC,water,none,none,spherical,,107.868,1.78376517,medium,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.03,1.38,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.71,-0.71,1.32,2.03
4087,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,50.76,293.64,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.15,0.15,0.7,0.55
4088,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,1.76,2.17
4089,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,18.49,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.14,0.14,1.87,1.72
4090,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.87,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4091,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4092,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,95.35,247.36,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.09,-0.09,2.28,2.37
4093,Chemical_synthesis using potassium tetrachloropalladate and zinc nitrate,lab,MIC,water,none,none,spherical,,106.42,1.870828693,medium,chemical,1,10,0,0,-0.0025,0.662337662,1.662337662,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-1.47,-1.47,1.76,3.23
4094,Chemical_synthesis using zinc nitrate,lab,MIC,water,none,none,spherical,,81.389,4.082482905,medium,chemical,0,8,0,1,-0.1213,0.423376623,2.423376623,1,162.91,161.28,164.14,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.38,0.38,2.79,2.41
4095,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,0.81,1.09
4096,Green synthesis using Origanum ehrenbergii,lab,MIC,water,none,none,pseudo-spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,128.75,127.46,129.85,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.14,0.14,4.31,4.17
4097,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,1.76,2.17
4098,Green synthesis using Gloeophyllum striatum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,117.2,116.03,118.4,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.54,0.54,4.75,4.21
4099,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,91.43,90.52,92.11,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.41,0.41,3.91,3.5
4100,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,44.88,27.0,58.29,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.19,0.19,1.91,1.72
4101,Chemical synthesis using NDs,lab,MIC,sodium dodecyl sulfate,none,none,quasi-spherical,,107.868,1.78376517,strong,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.09,0.09,2.86,2.77
4102,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,123.3,192.62,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.76,-0.76,0.98,1.74
4103,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4104,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,1.04,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.12,0.12,1.55,1.43
4105,Green synthesis using Medicago sativa,lab,MIC,methanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,141.76,1.42,247.02,3.87,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.32,0.32,2.55,2.24
4106,Biosynthesis using Candida glabrata,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,46.31,45.85,46.66,21.79,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.7,0.7,3.12,2.42
4107,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,21.52,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.32,-0.32,2.23,2.55
4108,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,138.04,193.7,48.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.74,-0.74,0.98,1.71
4109,Green synthesis using Desmodium triquetrum,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,140.45,139.05,141.5,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.55,0.55,4.31,3.76
4110,Green synthesis using Phyllanthus emblica,lab,MIC,ethanol,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,86.07,220.54,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.32,0.32,3.64,3.32
4111,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,80.87,80.06,81.48,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.09,0.09,1.12,1.03
4112,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,154.7,172.23,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.03,3.55
4113,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,142.87,141.44,143.94,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.42,0.42,3.96,3.53
4114,Green synthesis using Acinetobacter baumannii,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.61,0.61,4.41,3.81
4115,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,44.75,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-1.35,-1.35,3.39,4.74
4116,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.01,1.79,13.74,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.81,-0.81,2.79,3.6
4117,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,283.87,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.28,-0.28,0.81,1.09
4118,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4119,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.87,0.87,1.98,1.11
4120,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,19.24,19.05,19.38,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.41,-0.41,2.07,2.48
4121,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,45.82,42.18,48.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.49,0.49,3.09,2.6
4122,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,144.96,22.94,236.48,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.22,0.22,1.5,1.28
4123,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4124,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,55.32,243.6,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.33,-0.33,0.41,0.74
4125,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,67.79,67.11,68.64,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.28,0.28,0.87,0.58
4126,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,59.2,58.61,59.64,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.56,0.56,3.18,2.63
4127,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.4,3.29
4128,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,21.95,339.11,12.84,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.21,0.21,1.79,1.57
4129,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.85,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.12,0.12,1.66,1.54
4130,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,27.5,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.26,0.26,4.02,3.75
4131,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,0.8,0.79,0.81,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.89,-0.89,2.4,3.29
4132,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4133,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.12,0.12,1.66,1.54
4134,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,56.67,242.59,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.36,-0.36,0.4,0.76
4135,Biosynthesis using Candida glabrata,lab,MIC,water,none,none,spherical,protein,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,56.57,56.0,57.0,10.9,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.93,0.93,2.94,2.02
4136,"Chemical synthesis, purchased from Sigma-Aldrich",commercial,MIC,water,none,none,spherical,,107.868,1.78376517,strong,chemical,0,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.6,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.87,0.87,1.98,1.11
4137,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4138,Chemical synthesis using Cassyopea synthesis inside the liposome,lab,MIC,water,liposome,none,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,1.63,332.83,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,-0.17,-0.17,0.69,0.86
4139,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,29.67,277.94,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.24,0.24,1.42,1.18
4140,Green synthesis using Senna siamea,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,70.97,70.26,71.5,7.88,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.95,0.95,2.6,1.65
4141,green_synthesis using Aloe vera leaves,lab,MIC,water,none,none,spherical,mixed,81.389,4.082482905,weak,bio,0,8,1,1,-0.1213,0.423376623,2.423376623,1,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.63,0.63,4.12,3.48
4142,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.42,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4143,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,55.57,55.01,55.99,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.29,0.29,1.33,1.04
4144,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,63.08,237.78,1.58,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.07,0.07,1.29,1.22
4145,Biosynthesis of AgNPs from S. xinghaiensis OF1 strain,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,153.64,169.86,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.6,0.6,4.4,3.8
4146,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4147,Green synthesis using Agrimonia eupatoria L.,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.61,0.61,4.41,3.81
4148,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,120.98,119.77,122.48,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.02,0.02,1.91,1.9
4149,green_synthesis,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,0,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.61,0.61,4.41,3.81
4150,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
4151,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),commercial,MIC,water,none,small-molecule,spherical,,107.868,1.78376517,medium,chemical,1,11,0,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.13,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.12,0.12,1.66,1.54
4152,Green synthesis using Cupriavidus necator,lab,MIC,water,none,none,spherical,mixed,107.868,1.78376517,weak,bio,1,11,1,0,-0.0025,0.74025974,1.74025974,0,162.91,161.28,164.95,0.0,Bacillus subtilis nan,Pseudomonas aeruginosa nan,0.48,0.48,4.04,3.56
