,Unnamed: 0,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_
390,390,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0.0,17.0,skin,1.6514114114799852,79.545,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,8.047189562170502
391,391,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0.0,17.0,skin,1.6514114114799852,79.545,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,7.353722330399631
392,392,18.0,green_synthesis using Aloe-vera leaf extract. 10 mmol/kg Cu(CH3COO)2*H2O,6.0,12.0,MBC,48.07498601007275,1139.4714854111403,water,18.0,spheroidal,0.0,17.0,skin,1.6514114114799852,79.545,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,6.660575149839686
393,393,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4420193761824107
394,394,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,4.135166556742356
395,395,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3609765531356006
396,396,30.0,chemical_synthesis by aqueous zinc sulfate heptahydrate,30.0,30.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0554049638515948
397,397,38.0,green_synthesis using aqueous Brassica rapa leaf,38.0,38.0,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146
398,398,27.43,green_synthesis using aqueous Brassica rapa leaf,27.43,27.43,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146
399,399,26.38,green_synthesis using aqueous Brassica rapa leaf,26.38,26.38,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.912023005428146
400,400,41.23,green_synthesis using aqueous Brassica rapa leaf,41.23,41.23,MIC,80.0,240.0,water (distilled),24.0,hexagonal,0.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.525728644308256
401,401,38.0,green_synthesis using aqueous Brassica rapa leaf,38.0,38.0,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.218875824868201
402,402,27.43,green_synthesis using aqueous Brassica rapa leaf,27.43,27.43,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.218875824868201
403,403,26.38,green_synthesis using aqueous Brassica rapa leaf,26.38,26.38,MIC,80.0,240.0,water (distilled),24.0,hexagonal,1.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.218875824868201
404,404,41.23,green_synthesis using aqueous Brassica rapa leaf,41.23,41.23,MIC,80.0,240.0,water (distilled),24.0,hexagonal,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.218875824868201
405,405,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.028148247292285
406,406,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0930978681273213
407,407,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.157559320943788
408,408,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2082744135228043
409,409,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.251291798606496
410,410,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.066862759472976
411,411,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.096790180014449
412,412,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1186622548331173
413,413,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.145931282948669
414,414,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8562979903656265
415,415,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.589235205116581
416,416,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4586150226995167
417,417,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3609765531356006
418,418,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7884205679625405
419,419,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.252762968495368
420,420,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2237754316221157
421,421,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1314021114911006
422,422,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.002830439307996
423,423,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.066862759472976
424,424,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.128231705849268
425,425,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.199444334074532
426,426,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.26176309847379
427,427,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.028148247292285
428,428,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0541237336955462
429,429,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.091864061678393
430,430,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1162555148025524
431,431,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.871802176901592
432,432,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.410986973710262
433,433,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2809338454620642
434,434,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1939224684724346
435,435,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4816045409242156
436,436,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1631508098056809
437,437,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,water,4.08248290463863,81.389,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9555114450274363
438,438,20.0,green_synthesis using Acacia arabica leaf extract,16.0,11.3,MIC,60.0,60.0,water,0.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.981001468866584
439,439,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.028148247292285
440,440,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1041341542702074
441,441,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.174751721484161
442,442,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2407096892759584
443,443,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.981001468866584
444,444,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9878743481543453
445,445,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.009555414215669
446,446,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.038619547159581
447,447,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.066862759472976
448,448,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.925707441737794
449,449,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7119945007591924
450,450,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3812818192963463
451,451,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1631508098056809
452,452,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7119945007591924
453,453,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3812818192963463
454,454,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1786549963416462
455,455,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,0.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.002830439307996
456,456,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.066862759472976
457,457,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.128231705849268
458,458,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.199444334074532
459,459,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.26176309847379
460,460,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0541237336955462
461,461,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.091864061678393
462,462,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1162555148025524
463,463,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.871802176901592
464,464,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,2.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.410986973710262
465,465,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,3.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2809338454620642
466,466,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,4.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1939224684724346
467,467,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4816045409242156
468,468,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1631508098056809
469,469,20.0,green_synthesis using Acacia arabica leaf extract,16.0,18.0,MIC,60.0,60.0,water,1.0,rod-shaped,0.0,8.0,skin,4.08248290463863,81.389,4.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9555114450274363
470,470,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.605170185988092
471,471,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,4.605170185988092
472,472,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,4.605170185988092
473,473,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (sputum, urine)",4.08248290463863,81.389,4.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,5.298317366548036
474,474,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,3.218875824868201
475,475,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,soil,4.08248290463863,81.389,8.0,1.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,4.605170185988092
476,476,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, saliva, sputum, urine)",4.08248290463863,81.389,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.605170185988092
477,477,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, saliva, sputum, urine)",4.08248290463863,81.389,18.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,5.298317366548036
478,478,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092
479,479,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.605170185988092
480,480,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605170185988092
481,481,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,guts,4.08248290463863,81.389,1.5,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.298317366548036
482,482,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036
483,483,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MIC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,1.0,1.0,0.0,1.0,0.0,5.298317366548036
484,484,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.298317366548036
485,485,22.5,green_synthesis using A. indica leaf aqueous extract,22.5,22.5,MBC,100.0,120.0,water,24.0,quasi-spherical,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,1.0,1.0,0.0,1.0,0.0,5.991464547107982
486,486,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MIC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,guts,4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8283137373023015
487,487,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MBC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,guts,4.08248290463863,81.389,4.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.521460917862246
488,488,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MIC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,5.521460917862246
489,489,79.0,green_synthesis using Phlomis Leaf Extract,79.0,79.0,MBC,65.0,1139.4714854111403,"in deionized distilled water,",24.0,hexagonal,0.0,8.0,"clinical samples (blood, sputum)",4.08248290463863,81.389,18.0,1.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,6.214608098422191
490,490,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.530446639792155
491,491,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,soil,4.08248290463863,81.389,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.632396956219188
492,492,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,lungs,4.08248290463863,81.389,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212127597878484
493,493,10.0,green_synthesis using Aloe vera leaves,2.0,6.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0.0,8.0,lungs,4.08248290463863,81.389,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.961778236737621
